Timestamp,Uploaded Image Path,Vision Model Used,Keyword Model Used,Image Analysis,Main Entity,Confidence,Reason,Final Open Library Search Query,Open Library Search URL,Title,Author,First Publish Year,Edition Count,Languages,First ISBN,Open Library Work ID,Message,Error,Image Encoding Time (seconds),Vision API Time (seconds),Keyword API Time (seconds),Open Library API Time (seconds),Other Processing / Network Delay (seconds),Total Processing Time (seconds)
25-04-2026 16:06,/tmp/gradio/248cf9c494d15d8b1d340c9a975f399bc25a1cc0fb86eb1331a3bebb6ffdc3b4/india1.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Languages of India
Confidence: High
Reason: The image is a map of India labeled with major regional languages.",Languages of India,High,The image is a map of India labeled with major regional languages.,Languages of India,https://openlibrary.org/search.json?q=Languages+of+India,Black Beauty,Anna Sewell,1877,107,"fre, eng, wel, ger",'9780590240789,/works/OL15854658W,,,0.0001,1.2793,0.6432,0.7925,0.0012,2.7163
25-04-2026 16:07,/tmp/gradio/180accf37d67cfac858e29806dbf29c4cd8929379ae4d02e69b00b6abcf29b70/indianfood.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Indian thali
Confidence: High
Reason: The image shows a plated assortment of Indian dishes served together as a thali.",Indian thali,High,The image shows a plated assortment of Indian dishes served together as a thali.,Indian thali,https://openlibrary.org/search.json?q=Indian+thali,Traditional Indian Thali,Vaishali Tripathi,2015,1,,'9384391786,/works/OL24856876W,,,0.0001,1.874,0.7563,0.4378,0.0009,3.069
25-04-2026 16:07,/tmp/gradio/180accf37d67cfac858e29806dbf29c4cd8929379ae4d02e69b00b6abcf29b70/indianfood.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Indian thali
Confidence: High
Reason: The image shows a plated assortment of Indian dishes served together as a thali.",Indian thali,High,The image shows a plated assortment of Indian dishes served together as a thali.,Indian thali,https://openlibrary.org/search.json?q=Indian+thali,Great Indian Thali,Nandita Iyer,2023,1,eng,'9789392130434,/works/OL35715901W,,,0.0001,1.874,0.7563,0.4378,0.0009,3.069
25-04-2026 16:07,/tmp/gradio/180accf37d67cfac858e29806dbf29c4cd8929379ae4d02e69b00b6abcf29b70/indianfood.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Indian thali
Confidence: High
Reason: The image shows a plated assortment of Indian dishes served together as a thali.",Indian thali,High,The image shows a plated assortment of Indian dishes served together as a thali.,Indian thali,https://openlibrary.org/search.json?q=Indian+thali,Indian Thali,Vaishali Tripathi,2013,1,,'1482800756,/works/OL24856878W,,,0.0001,1.874,0.7563,0.4378,0.0009,3.069
25-04-2026 16:07,/tmp/gradio/180accf37d67cfac858e29806dbf29c4cd8929379ae4d02e69b00b6abcf29b70/indianfood.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Indian thali
Confidence: High
Reason: The image shows a plated assortment of Indian dishes served together as a thali.",Indian thali,High,The image shows a plated assortment of Indian dishes served together as a thali.,Indian thali,https://openlibrary.org/search.json?q=Indian+thali,My Thali,"Joe Thottungal, DesBrisay Anne",2023,1,eng,'1773271954,/works/OL28717898W,,,0.0001,1.874,0.7563,0.4378,0.0009,3.069
25-04-2026 16:07,/tmp/gradio/180accf37d67cfac858e29806dbf29c4cd8929379ae4d02e69b00b6abcf29b70/indianfood.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Indian thali
Confidence: High
Reason: The image shows a plated assortment of Indian dishes served together as a thali.",Indian thali,High,The image shows a plated assortment of Indian dishes served together as a thali.,Indian thali,https://openlibrary.org/search.json?q=Indian+thali,Thali,Maunika Gowardhan,2021,1,,'9781784884581,/works/OL24856869W,,,0.0001,1.874,0.7563,0.4378,0.0009,3.069
25-04-2026 16:08,/tmp/gradio/fc97e14292be669e4b685ded55ba619d7a1f3fabf16daabd22aba85871bbe229/jackfruit.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Jackfruit
Confidence: High
Reason: The image shows a whole jackfruit with a cut section revealing the yellow flesh and seeds.",Jackfruit,High,The image shows a whole jackfruit with a cut section revealing the yellow flesh and seeds.,Jackfruit,https://openlibrary.org/search.json?q=Jackfruit,Jackfruit,Unknown,N/A,1,,'9789461432322,/works/OL30594555W,,,0.0001,1.478,0.7802,0.3682,0.0009,2.6274
25-04-2026 16:08,/tmp/gradio/fc97e14292be669e4b685ded55ba619d7a1f3fabf16daabd22aba85871bbe229/jackfruit.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Jackfruit
Confidence: High
Reason: The image shows a whole jackfruit with a cut section revealing the yellow flesh and seeds.",Jackfruit,High,The image shows a whole jackfruit with a cut section revealing the yellow flesh and seeds.,Jackfruit,https://openlibrary.org/search.json?q=Jackfruit,Jackfruit,Ji saays,2017,1,eng,'9781521524237,/works/OL29655915W,,,0.0001,1.478,0.7802,0.3682,0.0009,2.6274
25-04-2026 16:08,/tmp/gradio/fc97e14292be669e4b685ded55ba619d7a1f3fabf16daabd22aba85871bbe229/jackfruit.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Jackfruit
Confidence: High
Reason: The image shows a whole jackfruit with a cut section revealing the yellow flesh and seeds.",Jackfruit,High,The image shows a whole jackfruit with a cut section revealing the yellow flesh and seeds.,Jackfruit,https://openlibrary.org/search.json?q=Jackfruit,Jackfruit,"Sisir Mitra, Emma McCann",2022,1,eng,'1800622295,/works/OL28355260W,,,0.0001,1.478,0.7802,0.3682,0.0009,2.6274
25-04-2026 16:08,/tmp/gradio/fc97e14292be669e4b685ded55ba619d7a1f3fabf16daabd22aba85871bbe229/jackfruit.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Jackfruit
Confidence: High
Reason: The image shows a whole jackfruit with a cut section revealing the yellow flesh and seeds.",Jackfruit,High,The image shows a whole jackfruit with a cut section revealing the yellow flesh and seeds.,Jackfruit,https://openlibrary.org/search.json?q=Jackfruit,The jackfruit,"Sudha George Valavi, K. V. Peter, G. Thottappilly",2011,1,eng,'9781933699615,/works/OL16716949W,,,0.0001,1.478,0.7802,0.3682,0.0009,2.6274
25-04-2026 16:08,/tmp/gradio/fc97e14292be669e4b685ded55ba619d7a1f3fabf16daabd22aba85871bbe229/jackfruit.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Jackfruit
Confidence: High
Reason: The image shows a whole jackfruit with a cut section revealing the yellow flesh and seeds.",Jackfruit,High,The image shows a whole jackfruit with a cut section revealing the yellow flesh and seeds.,Jackfruit,https://openlibrary.org/search.json?q=Jackfruit,Jackfruit Cookbook,Heather Thomas,2020,1,eng,'9781529107388,/works/OL22140089W,,,0.0001,1.478,0.7802,0.3682,0.0009,2.6274
25-04-2026 16:08,/tmp/gradio/bcff6d4add02f5c1c8cf3503d34cea87af842f70dd29124ccce20d8e316f1311/jantarmantar.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Jantar Mantar, Jaipur
Confidence: High
Reason: The image shows the distinctive astronomical observatory structures associated with Jantar Mantar in Jaipur.","Jantar Mantar, Jaipur",High,The image shows the distinctive astronomical observatory structures associated with Jantar Mantar in Jaipur.,Jantar Mantar Jaipur,https://openlibrary.org/search.json?q=Jantar+Mantar+Jaipur,Astronomical observatory of Jaipur,Daulat Singh Rajawat,2010,1,eng,'9788188644094,/works/OL16011842W,,,0.0001,1.7711,0.8105,0.3381,0.0009,2.9206
25-04-2026 16:08,/tmp/gradio/bcff6d4add02f5c1c8cf3503d34cea87af842f70dd29124ccce20d8e316f1311/jantarmantar.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Jantar Mantar, Jaipur
Confidence: High
Reason: The image shows the distinctive astronomical observatory structures associated with Jantar Mantar in Jaipur.","Jantar Mantar, Jaipur",High,The image shows the distinctive astronomical observatory structures associated with Jantar Mantar in Jaipur.,Jantar Mantar Jaipur,https://openlibrary.org/search.json?q=Jantar+Mantar+Jaipur,Jantar-mantars of India,Prahlad Singh,1986,2,eng,N/A,/works/OL4759097W,,,0.0001,1.7711,0.8105,0.3381,0.0009,2.9206
25-04-2026 16:08,/tmp/gradio/bcff6d4add02f5c1c8cf3503d34cea87af842f70dd29124ccce20d8e316f1311/jantarmantar.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Jantar Mantar, Jaipur
Confidence: High
Reason: The image shows the distinctive astronomical observatory structures associated with Jantar Mantar in Jaipur.","Jantar Mantar, Jaipur",High,The image shows the distinctive astronomical observatory structures associated with Jantar Mantar in Jaipur.,Jantar Mantar Jaipur,https://openlibrary.org/search.json?q=Jantar+Mantar+Jaipur,Jantar Mantar,Simon Chaput,2016,1,eng,'9781590054451,/works/OL32490214W,,,0.0001,1.7711,0.8105,0.3381,0.0009,2.9206
25-04-2026 16:08,/tmp/gradio/bcff6d4add02f5c1c8cf3503d34cea87af842f70dd29124ccce20d8e316f1311/jantarmantar.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Jantar Mantar, Jaipur
Confidence: High
Reason: The image shows the distinctive astronomical observatory structures associated with Jantar Mantar in Jaipur.","Jantar Mantar, Jaipur",High,The image shows the distinctive astronomical observatory structures associated with Jantar Mantar in Jaipur.,Jantar Mantar Jaipur,https://openlibrary.org/search.json?q=Jantar+Mantar+Jaipur,Jantar Mantar,Virendra Nath Sharma,2008,2,eng,'9788129113757,/works/OL3215092W,,,0.0001,1.7711,0.8105,0.3381,0.0009,2.9206
25-04-2026 16:08,/tmp/gradio/bcff6d4add02f5c1c8cf3503d34cea87af842f70dd29124ccce20d8e316f1311/jantarmantar.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Jantar Mantar, Jaipur
Confidence: High
Reason: The image shows the distinctive astronomical observatory structures associated with Jantar Mantar in Jaipur.","Jantar Mantar, Jaipur",High,The image shows the distinctive astronomical observatory structures associated with Jantar Mantar in Jaipur.,Jantar Mantar Jaipur,https://openlibrary.org/search.json?q=Jantar+Mantar+Jaipur,Astronomical observatory of Jaipur,Daulat Singh Rajawat,2005,1,eng,N/A,/works/OL4262844W,,,0.0001,1.7711,0.8105,0.3381,0.0009,2.9206
25-04-2026 16:09,/tmp/gradio/7500eb30862ae66db30df08c531d19a60d4c5450b4fb8e38d81b068921417957/jcbose.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Alexander Graham Bell
Confidence: High
Reason: The image shows the well-known inventor with his characteristic mustache and laboratory equipment.",Alexander Graham Bell,High,The image shows the well-known inventor with his characteristic mustache and laboratory equipment.,Alexander Graham Bell,https://openlibrary.org/search.json?q=Alexander+Graham+Bell,Alexander Graham Bell,Joseph Eleyinte,2018,1,eng,'9781985258099,/works/OL40991051W,,,0.0001,1.2394,1.3653,0.5309,0.0009,3.1365
25-04-2026 16:09,/tmp/gradio/7500eb30862ae66db30df08c531d19a60d4c5450b4fb8e38d81b068921417957/jcbose.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Alexander Graham Bell
Confidence: High
Reason: The image shows the well-known inventor with his characteristic mustache and laboratory equipment.",Alexander Graham Bell,High,The image shows the well-known inventor with his characteristic mustache and laboratory equipment.,Alexander Graham Bell,https://openlibrary.org/search.json?q=Alexander+Graham+Bell,Alexander Graham Bell,Wil Mara,1800,3,eng,'9780613594448,/works/OL1854080W,,,0.0001,1.2394,1.3653,0.5309,0.0009,3.1365
25-04-2026 16:09,/tmp/gradio/7500eb30862ae66db30df08c531d19a60d4c5450b4fb8e38d81b068921417957/jcbose.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Alexander Graham Bell
Confidence: High
Reason: The image shows the well-known inventor with his characteristic mustache and laboratory equipment.",Alexander Graham Bell,High,The image shows the well-known inventor with his characteristic mustache and laboratory equipment.,Alexander Graham Bell,https://openlibrary.org/search.json?q=Alexander+Graham+Bell,Alexander Graham Bell,Lola M. Schaefer,2000,6,eng,'9780736833783,/works/OL15278067W,,,0.0001,1.2394,1.3653,0.5309,0.0009,3.1365
25-04-2026 16:09,/tmp/gradio/7500eb30862ae66db30df08c531d19a60d4c5450b4fb8e38d81b068921417957/jcbose.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Alexander Graham Bell
Confidence: High
Reason: The image shows the well-known inventor with his characteristic mustache and laboratory equipment.",Alexander Graham Bell,High,The image shows the well-known inventor with his characteristic mustache and laboratory equipment.,Alexander Graham Bell,https://openlibrary.org/search.json?q=Alexander+Graham+Bell,Who Was Alexandar Graham Bell?,"Bonnie Bader, David Groff",2013,9,"spa, eng",'9789759999896,/works/OL17342642W,,,0.0001,1.2394,1.3653,0.5309,0.0009,3.1365
25-04-2026 16:09,/tmp/gradio/7500eb30862ae66db30df08c531d19a60d4c5450b4fb8e38d81b068921417957/jcbose.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Alexander Graham Bell
Confidence: High
Reason: The image shows the well-known inventor with his characteristic mustache and laboratory equipment.",Alexander Graham Bell,High,The image shows the well-known inventor with his characteristic mustache and laboratory equipment.,Alexander Graham Bell,https://openlibrary.org/search.json?q=Alexander+Graham+Bell,Alexander Graham Bell,Barbara Kramer,2015,3,eng,'1426319363,/works/OL21089013W,,,0.0001,1.2394,1.3653,0.5309,0.0009,3.1365
25-04-2026 16:10,/tmp/gradio/9b4a9356585e365b9efc5429a9d48e59f22f4aa8362ba88f7dd90b0c267bd568/jcbosefront.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Muhammad Ali Jinnah
Confidence: High
Reason: The image appears to be a well-known portrait of Muhammad Ali Jinnah in formal attire.",Muhammad Ali Jinnah,High,The image appears to be a well-known portrait of Muhammad Ali Jinnah in formal attire.,Muhammad Ali Jinnah,https://openlibrary.org/search.json?q=Muhammad+Ali+Jinnah,Muḥammad 'Alī Jinnāḥ,Kanji Dwarkadas,1970,1,urd,N/A,/works/OL342198W,,,0.0001,0.9655,0.7137,0.5748,0.0008,2.255
25-04-2026 16:10,/tmp/gradio/9b4a9356585e365b9efc5429a9d48e59f22f4aa8362ba88f7dd90b0c267bd568/jcbosefront.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Muhammad Ali Jinnah
Confidence: High
Reason: The image appears to be a well-known portrait of Muhammad Ali Jinnah in formal attire.",Muhammad Ali Jinnah,High,The image appears to be a well-known portrait of Muhammad Ali Jinnah in formal attire.,Muhammad Ali Jinnah,https://openlibrary.org/search.json?q=Muhammad+Ali+Jinnah,Millat kā pāsbān hai Muḥammad ʻAlī Jinnāḥ,"K̲h̲vurshīd Rabbānī, Akādmī Adabiyāt-i Pākistān",2006,1,urd,'9789694722030,/works/OL24076363W,,,0.0001,0.9655,0.7137,0.5748,0.0008,2.255
25-04-2026 16:10,/tmp/gradio/9b4a9356585e365b9efc5429a9d48e59f22f4aa8362ba88f7dd90b0c267bd568/jcbosefront.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Muhammad Ali Jinnah
Confidence: High
Reason: The image appears to be a well-known portrait of Muhammad Ali Jinnah in formal attire.",Muhammad Ali Jinnah,High,The image appears to be a well-known portrait of Muhammad Ali Jinnah in formal attire.,Muhammad Ali Jinnah,https://openlibrary.org/search.json?q=Muhammad+Ali+Jinnah,Bānī-i Pākistān Muḥammad ʻAlī Jinnāh,Abū Salmān Shāhjahānpūrī,2013,1,urd,N/A,/works/OL23409633W,,,0.0001,0.9655,0.7137,0.5748,0.0008,2.255
25-04-2026 16:10,/tmp/gradio/9b4a9356585e365b9efc5429a9d48e59f22f4aa8362ba88f7dd90b0c267bd568/jcbosefront.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Muhammad Ali Jinnah
Confidence: High
Reason: The image appears to be a well-known portrait of Muhammad Ali Jinnah in formal attire.",Muhammad Ali Jinnah,High,The image appears to be a well-known portrait of Muhammad Ali Jinnah in formal attire.,Muhammad Ali Jinnah,https://openlibrary.org/search.json?q=Muhammad+Ali+Jinnah,Qāʼid-i Aʻẓam Muḥammad ʻAlī Jinnāh,Fārūq Argalī,1972,1,urd,N/A,/works/OL303161W,,,0.0001,0.9655,0.7137,0.5748,0.0008,2.255
25-04-2026 16:10,/tmp/gradio/9b4a9356585e365b9efc5429a9d48e59f22f4aa8362ba88f7dd90b0c267bd568/jcbosefront.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Muhammad Ali Jinnah
Confidence: High
Reason: The image appears to be a well-known portrait of Muhammad Ali Jinnah in formal attire.",Muhammad Ali Jinnah,High,The image appears to be a well-known portrait of Muhammad Ali Jinnah in formal attire.,Muhammad Ali Jinnah,https://openlibrary.org/search.json?q=Muhammad+Ali+Jinnah,"Muḥammad ʻAlī Jinnāḥ, bānī Bākistān",Iḥsān Ḥaqqī,1987,1,ara,N/A,/works/OL1604005W,,,0.0001,0.9655,0.7137,0.5748,0.0008,2.255
25-04-2026 16:11,/tmp/gradio/a6ff30b434fc5794bff726c68d28bfae084319c48eb323e39ecf73f9694ab9ae/kailasa.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kailasa Temple, Ellora
Confidence: Medium
Reason: The image shows the famous rock-cut temple complex carved into a hillside, matching the Kailasa Temple at Ellora.","Kailasa Temple, Ellora",Medium,"The image shows the famous rock-cut temple complex carved into a hillside, matching the Kailasa Temple at Ellora.","Kailasa Temple, Ellora",https://openlibrary.org/search.json?q=Kailasa+Temple%2C+Ellora,Stylistic sources and relationships of the Kailāsa temple at Ellora,Doris Clark Chatham,1978,1,eng,N/A,/works/OL31599342W,,,0.0001,0.9784,1.0068,1.1521,0.0009,3.1382
25-04-2026 16:11,/tmp/gradio/a6ff30b434fc5794bff726c68d28bfae084319c48eb323e39ecf73f9694ab9ae/kailasa.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kailasa Temple, Ellora
Confidence: Medium
Reason: The image shows the famous rock-cut temple complex carved into a hillside, matching the Kailasa Temple at Ellora.","Kailasa Temple, Ellora",Medium,"The image shows the famous rock-cut temple complex carved into a hillside, matching the Kailasa Temple at Ellora.","Kailasa Temple, Ellora",https://openlibrary.org/search.json?q=Kailasa+Temple%2C+Ellora,Stylistic sources and relationships of the Kailāsa temple at Ellora,Doris Clark Chatham,1976,1,eng,N/A,/works/OL11218666W,,,0.0001,0.9784,1.0068,1.1521,0.0009,3.1382
25-04-2026 16:11,/tmp/gradio/a6ff30b434fc5794bff726c68d28bfae084319c48eb323e39ecf73f9694ab9ae/kailasa.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kailasa Temple, Ellora
Confidence: Medium
Reason: The image shows the famous rock-cut temple complex carved into a hillside, matching the Kailasa Temple at Ellora.","Kailasa Temple, Ellora",Medium,"The image shows the famous rock-cut temple complex carved into a hillside, matching the Kailasa Temple at Ellora.","Kailasa Temple, Ellora",https://openlibrary.org/search.json?q=Kailasa+Temple%2C+Ellora,Verūḷacē Kailāsa leṇē,Shankar Ganesh Dawne,1966,1,mar,N/A,/works/OL364828W,,,0.0001,0.9784,1.0068,1.1521,0.0009,3.1382
25-04-2026 16:11,/tmp/gradio/a6ff30b434fc5794bff726c68d28bfae084319c48eb323e39ecf73f9694ab9ae/kailasa.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kailasa Temple, Ellora
Confidence: Medium
Reason: The image shows the famous rock-cut temple complex carved into a hillside, matching the Kailasa Temple at Ellora.","Kailasa Temple, Ellora",Medium,"The image shows the famous rock-cut temple complex carved into a hillside, matching the Kailasa Temple at Ellora.","Kailasa Temple, Ellora",https://openlibrary.org/search.json?q=Kailasa+Temple%2C+Ellora,"Masterpieces of Rashtrakuta art, the Kailas",Madhukar Keshav Dhavalikar,1983,1,eng,N/A,/works/OL348872W,,,0.0001,0.9784,1.0068,1.1521,0.0009,3.1382
25-04-2026 16:11,/tmp/gradio/08156aff9149cdb3c6f4a688c2690fa70def748b7f872fb63f1f8ba5624f5c1d/kathakali.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kathakali
Confidence: High
Reason: The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.",Kathakali,High,The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.,Kathakali,https://openlibrary.org/search.json?q=Kathakali,Kathakaḷi,G. Krishna Pillai,1956,1,mal,N/A,/works/OL6895701W,,,0.0001,0.9836,0.706,1.79,0.0011,3.4809
25-04-2026 16:11,/tmp/gradio/08156aff9149cdb3c6f4a688c2690fa70def748b7f872fb63f1f8ba5624f5c1d/kathakali.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kathakali
Confidence: High
Reason: The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.",Kathakali,High,The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.,Kathakali,https://openlibrary.org/search.json?q=Kathakali,Kathakaḷi,V. K. N.,1969,1,mal,N/A,/works/OL11139606W,,,0.0001,0.9836,0.706,1.79,0.0011,3.4809
25-04-2026 16:11,/tmp/gradio/08156aff9149cdb3c6f4a688c2690fa70def748b7f872fb63f1f8ba5624f5c1d/kathakali.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kathakali
Confidence: High
Reason: The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.",Kathakali,High,The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.,Kathakali,https://openlibrary.org/search.json?q=Kathakali,Kathakali,Ramchandra Dev,1990,1,hin,N/A,/works/OL12433916W,,,0.0001,0.9836,0.706,1.79,0.0011,3.4809
25-04-2026 16:11,/tmp/gradio/08156aff9149cdb3c6f4a688c2690fa70def748b7f872fb63f1f8ba5624f5c1d/kathakali.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kathakali
Confidence: High
Reason: The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.",Kathakali,High,The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.,Kathakali,https://openlibrary.org/search.json?q=Kathakali,Kathakaḷi āsvādanaṃ,Unknown,2008,1,mal,N/A,/works/OL18597925W,,,0.0001,0.9836,0.706,1.79,0.0011,3.4809
25-04-2026 16:11,/tmp/gradio/08156aff9149cdb3c6f4a688c2690fa70def748b7f872fb63f1f8ba5624f5c1d/kathakali.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kathakali
Confidence: High
Reason: The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.",Kathakali,High,The image shows performers in elaborate traditional makeup and costumes characteristic of Kathakali dance-drama.,Kathakali,https://openlibrary.org/search.json?q=Kathakali,Kathakaḷi,Vi. Ke. En.,1969,1,mal,N/A,/works/OL320917W,,,0.0001,0.9836,0.706,1.79,0.0011,3.4809
25-04-2026 16:11,/tmp/gradio/9ad76e0fe3d6342cc6ae6856d62a0b1b6fb0e74932c965d972c1f26611823f53/khajuraho.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Khajuraho Group of Monuments
Confidence: High
Reason: The image shows the distinctive carved temple facades associated with the Khajuraho temples in India.",Khajuraho Group of Monuments,High,The image shows the distinctive carved temple facades associated with the Khajuraho temples in India.,Khajuraho Group of Monuments,https://openlibrary.org/search.json?q=Khajuraho+Group+of+Monuments,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No books found for this search query.,,0.0001,1.1876,1.1944,0.5564,0.0008,2.9394
25-04-2026 16:11,/tmp/gradio/a5c106855dfd5fc1f2174cdd665c1e8c5e17cd72f77447a97b1b4dd738be2b4f/khokho.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kabaddi
Confidence: High
Reason: The image shows players in a kabaddi match on a dirt court.",Kabaddi,High,The image shows players in a kabaddi match on a dirt court.,Kabaddi,https://openlibrary.org/search.json?q=Kabaddi,Kabaḍḍī,Narendra Acyuta Dābholakara,1980,1,mar,N/A,/works/OL4425035W,,,0.0001,1.032,0.6782,0.7587,0.0009,2.4699
25-04-2026 16:11,/tmp/gradio/a5c106855dfd5fc1f2174cdd665c1e8c5e17cd72f77447a97b1b4dd738be2b4f/khokho.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kabaddi
Confidence: High
Reason: The image shows players in a kabaddi match on a dirt court.",Kabaddi,High,The image shows players in a kabaddi match on a dirt court.,Kabaddi,https://openlibrary.org/search.json?q=Kabaddi,Life Is Better When You Play Kabaddi,Kabaddi,2019,2,eng,'9781077544802,/works/OL30099909W,,,0.0001,1.032,0.6782,0.7587,0.0009,2.4699
25-04-2026 16:11,/tmp/gradio/a5c106855dfd5fc1f2174cdd665c1e8c5e17cd72f77447a97b1b4dd738be2b4f/khokho.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kabaddi
Confidence: High
Reason: The image shows players in a kabaddi match on a dirt court.",Kabaddi,High,The image shows players in a kabaddi match on a dirt court.,Kabaddi,https://openlibrary.org/search.json?q=Kabaddi,Kabaddi,Yugesh Walia,1991,1,eng,N/A,/works/OL13074161W,,,0.0001,1.032,0.6782,0.7587,0.0009,2.4699
25-04-2026 16:11,/tmp/gradio/a5c106855dfd5fc1f2174cdd665c1e8c5e17cd72f77447a97b1b4dd738be2b4f/khokho.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kabaddi
Confidence: High
Reason: The image shows players in a kabaddi match on a dirt court.",Kabaddi,High,The image shows players in a kabaddi match on a dirt court.,Kabaddi,https://openlibrary.org/search.json?q=Kabaddi,Kabaddi Because Adulting Is Hard,Kabaddi,2019,1,eng,'1077597649,/works/OL30058877W,,,0.0001,1.032,0.6782,0.7587,0.0009,2.4699
25-04-2026 16:11,/tmp/gradio/a5c106855dfd5fc1f2174cdd665c1e8c5e17cd72f77447a97b1b4dd738be2b4f/khokho.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Kabaddi
Confidence: High
Reason: The image shows players in a kabaddi match on a dirt court.",Kabaddi,High,The image shows players in a kabaddi match on a dirt court.,Kabaddi,https://openlibrary.org/search.json?q=Kabaddi,Karoṛāṃ dī kabaḍḍī,Sukhadarashana Cahila,2010,1,pan,'9789380085807,/works/OL27955999W,,,0.0001,1.032,0.6782,0.7587,0.0009,2.4699
25-04-2026 16:12,/tmp/gradio/7c6a7c533a08c22d615b5a67532d8e6e69ed24ac2baee3943145ca3fb985c959/koranarktemple.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Brihadeeswarar Temple
Confidence: High
Reason: The image shows the distinctive large Dravidian temple structure with a towering vimana, matching the Brihadeeswarar Temple.",Brihadeeswarar Temple,High,"The image shows the distinctive large Dravidian temple structure with a towering vimana, matching the Brihadeeswarar Temple.",Brihadeeswarar Temple,https://openlibrary.org/search.json?q=Brihadeeswarar+Temple,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No books found for this search query.,,0.0001,1.2615,0.9102,3.9646,0.0006,6.1371
25-04-2026 16:13,/tmp/gradio/d8845d0a73f75073bc799f900e6b24b64c0a220817bcebb3ece266190d608262/krishna.jpg,gpt-5.4-mini,gpt-5.4-nano,"Main Entity: Krishna
Confidence: High
Reason: The image depicts the Hindu deity Krishna playing a flute with cows around him.",Krishna,High,The image depicts the Hindu deity Krishna playing a flute with cows around him.,Krishna,https://openlibrary.org/search.json?q=Krishna,Meghadūta,Kālidāsa,1813,114,"lat, eng, ger, hin, raj",'8187396431,/works/OL293343W,,,0.0001,0.9694,1.4328,0.4447,0.0009,2.8478
